Feature ID,Sample name,AA amplicon number,Classification,Oncogenes,AA cycles file,AA graph file,All genes,Captured interval length,Complexity score,Feature maximum copy number,Feature median copy number,Filter flag,Location,Reference version,Sample type,Tissue of origin
DO46338-SP101544_amplicon2_Complex-non-cyclic_1,DO46338-SP101544,2,Complex-non-cyclic,,samples/DO46338-SP101544/DO46338-SP101544_AA_results/DO46338-SP101544_amplicon2_cycles.txt,samples/DO46338-SP101544/DO46338-SP101544_AA_results/DO46338-SP101544_amplicon2_graph.txt,AKAP10; ALDH3A1; ALDH3A2; B9D1; CCDC144C; CYTSB; EPN2; MAPK7; MFAP4; RNF112; SLC47A1; SLC47A2; ULK2,1094447.0,1.1996326154759163,10.105493997820224,5.909418345951753,None,17:19141663-20236110,GRCh37,NA,NA
DO46338-SP101544_amplicon3_BFB_1,DO46338-SP101544,3,BFB,PRDM1,samples/DO46338-SP101544/DO46338-SP101544_AA_results/DO46338-SP101544_amplicon3_cycles.txt,samples/DO46338-SP101544/DO46338-SP101544_AA_results/DO46338-SP101544_amplicon3_graph.txt,AIM1; ATG5; BEND3; C6orf203; PDSS2; PRDM1; QRSL1; RTN4IP1; SOBP,1560865.0,0.8301971748477774,24.385309261538,17.351656986556172,None,6:106443948-108004813,GRCh37,NA,NA
DO46338-SP101544_amplicon4_Complex-non-cyclic_1,DO46338-SP101544,4,Complex-non-cyclic,BRD4; CALR; JUNB; LYL1,samples/DO46338-SP101544/DO46338-SP101544_AA_results/DO46338-SP101544_amplicon4_cycles.txt,samples/DO46338-SP101544/DO46338-SP101544_AA_results/DO46338-SP101544_amplicon4_graph.txt,ASF1B; ASNA1; BEST2; BRD4; C19orf43; C19orf53; C19orf57; CACNA1A; CALR; CASP14; CC2D1A; CCDC105; CCDC130; CD97; CLEC17A; DAND5; DCAF15; DDX39; DNAJB1; DNASE2; EMR2; EMR3; EPHX3; FARSA; FBXW9; GADD45GIP1; GCDH; GIPC1; HOOK2; IER2; IL27RA; ILVBL; JUNB; KLF1; LPHN1; LYL1; MAST1; MRI1; NACC1; NANOS3; NDUFB7; NFIX; NOTCH3; OR1I1; OR7A10; OR7A17; OR7A5; OR7C1; OR7C2; PALM3; PKN1; PODNL1; PRDX2; PRKACA; PTGER1; RAD23A; RFX1; RLN3; RNASEH2A; RTBDN; SAMD1; SLC1A6; SNORD41; STX10; SYCE2; SYDE1; TECR; TNPO2; TRMT1; ZNF333; ZSWIM4,2614537.0,0.778032639427088,6.797210193428752,5.7098691959358145,None,19:12805965-13775665; 19:13776848-14732345; 19:14734131-15046392; 19:15049476-15426555,GRCh37,NA,NA
DO46338-SP101544_amplicon5_Linear_1,DO46338-SP101544,5,Linear,USP22,samples/DO46338-SP101544/DO46338-SP101544_AA_results/DO46338-SP101544_amplicon5_cycles.txt,samples/DO46338-SP101544/DO46338-SP101544_AA_results/DO46338-SP101544_amplicon5_graph.txt,CCDC144NL; USP22,117869.0,0.6728651850776616,6.331404358725866,5.066803860755224,None,17:20753672-20808849; 17:20881588-20944280,GRCh37,NA,NA
DO46338-SP101544_amplicon6_ecDNA_1,DO46338-SP101544,6,ecDNA,CEBPA,samples/DO46338-SP101544/DO46338-SP101544_AA_results/DO46338-SP101544_amplicon6_cycles.txt,samples/DO46338-SP101544/DO46338-SP101544_AA_results/DO46338-SP101544_amplicon6_graph.txt,ANKRD27; C19orf40; CCDC123; CEBPA; CEBPG; CHST8; DPY19L3; GPATCH1; KCTD15; MAP3K10; NUDT19; PDCD5; PEPD; RGS9BP; RHPN2; SLC7A9; TDRD12; WDR88; ZNF507; ZNF536,2247502.0,0.6735012007839687,9.274957649060008,7.576963175501836,None,19:30573936-31253701; 19:32875823-33662304; 19:33723421-34448829; 19:40635465-40665193; 19:40670884-40685879; 19:40701152-40712277,GRCh37,NA,NA
DO46342-SP101552_amplicon1_Linear_1,DO46342-SP101552,1,Linear,,samples/DO46342-SP101552/DO46342-SP101552_AA_results/DO46342-SP101552_amplicon1_cycles.txt,samples/DO46342-SP101552/DO46342-SP101552_AA_results/DO46342-SP101552_amplicon1_graph.txt,C4orf19; KIAA1239,270598.0,0.692909611423062,4.756702964653648,4.756702964653648,LowCN,4:37217259-37332459; 4:37333133-37488531,GRCh37,NA,NA
DO46346-SP101564_amplicon1_Complex-non-cyclic_1,DO46346-SP101564,1,Complex-non-cyclic,,samples/DO46346-SP101564/DO46346-SP101564_AA_results/DO46346-SP101564_amplicon1_cycles.txt,samples/DO46346-SP101564/DO46346-SP101564_AA_results/DO46346-SP101564_amplicon1_graph.txt,SIPA1L3; WDR87,309557.0,1.1898850132077747,7.569504636188717,4.949560985988836,None,19:38276233-38571417; 19:38670169-38684542,GRCh37,NA,NA
DO46346-SP101564_amplicon2_Linear_1,DO46346-SP101564,2,Linear,,samples/DO46346-SP101564/DO46346-SP101564_AA_results/DO46346-SP101564_amplicon2_cycles.txt,samples/DO46346-SP101564/DO46346-SP101564_AA_results/DO46346-SP101564_amplicon2_graph.txt,,149453.0,0.8046571417311901,5.976923637300349,5.976923637300349,None,20:11180375-11329828,GRCh37,NA,NA
DO46346-SP101564_amplicon3_BFB_1,DO46346-SP101564,3,BFB,,samples/DO46346-SP101564/DO46346-SP101564_AA_results/DO46346-SP101564_amplicon3_cycles.txt,samples/DO46346-SP101564/DO46346-SP101564_AA_results/DO46346-SP101564_amplicon3_graph.txt,MACROD2,390156.0,1.0609936128157815,5.918400285453012,5.844652581691357,LowCN,20:14595226-14985382,GRCh37,NA,NA
DO46346-SP101564_amplicon4_Linear_1,DO46346-SP101564,4,Linear,,samples/DO46346-SP101564/DO46346-SP101564_AA_results/DO46346-SP101564_amplicon4_cycles.txt,samples/DO46346-SP101564/DO46346-SP101564_AA_results/DO46346-SP101564_amplicon4_graph.txt,PCSK2,710342.0,0.4013874547524272,6.251285585150743,6.251285585150743,None,20:16738704-17449046,GRCh37,NA,NA
DO46352-SP101576_amplicon1_ecDNA_1,DO46352-SP101576,1,ecDNA,MYCL1,samples/DO46352-SP101576/DO46352-SP101576_AA_results/DO46352-SP101576_amplicon1_cycles.txt,samples/DO46352-SP101576/DO46352-SP101576_AA_results/DO46352-SP101576_amplicon1_graph.txt,AKIRIN1; BMP8A; BMP8B; C1orf109; C1orf122; CAP1; CDCA8; CITED4; COL9A2; CTPS; DEM1; DNALI1; EDN2; EPHA10; FHL3; GJA9; GNL2; HEYL; HIVEP3; HPCAL4; INPP5B; KCNQ4; KIAA0754; MACF1; MANEAL; MEAF6; MFSD2A; MTF1; MYCBP; MYCL1; NDUFS5; NFYC; NT5C1A; OXCT2; PABPC4; POU3F1; PPIE; PPIEL; PPT1; RHBDL2; RIMS3; RLF; RRAGC; RSPO1; SCMH1; SF3A3; SLFNL1; SMAP2; SNIP1; SNORA55; TMCO2; TRIT1; UTP11L; YRDC; ZC3H12A; ZMPSTE24; ZNF642; ZNF643; ZNF684,4484299.0,0.5939807221871825,9.407457083063829,8.617889750901405,None,1:37686887-38602536; 1:38604751-42173401,GRCh37,NA,NA
DO46352-SP101576_amplicon2_Linear_1,DO46352-SP101576,2,Linear,,samples/DO46352-SP101576/DO46352-SP101576_AA_results/DO46352-SP101576_amplicon2_cycles.txt,samples/DO46352-SP101576/DO46352-SP101576_AA_results/DO46352-SP101576_amplicon2_graph.txt,EHF,129909.0,0.5002633704762369,5.192272487913103,5.192272487913103,None,11:34542508-34672417,GRCh37,NA,NA
DO46352-SP101576_amplicon3_Linear_1,DO46352-SP101576,3,Linear,KLF2; RAB8A; TPM4,samples/DO46352-SP101576/DO46352-SP101576_AA_results/DO46352-SP101576_amplicon3_cycles.txt,samples/DO46352-SP101576/DO46352-SP101576_AA_results/DO46352-SP101576_amplicon3_graph.txt,AP1M1; C19orf44; CALR3; CHERP; CIB3; EPS15L1; FAM32A; FLJ25328; HSH2D; KLF2; MED26; OR10H4; RAB8A; SLC35E1; TPM4,654981.0,0.5909808924520569,5.118119526517594,5.118119526517594,None,19:16057719-16712700,GRCh37,NA,NA
DO46352-SP101576_amplicon5_Linear_1,DO46352-SP101576,5,Linear,C19orf2; CCNE1,samples/DO46352-SP101576/DO46352-SP101576_AA_results/DO46352-SP101576_amplicon5_cycles.txt,samples/DO46352-SP101576/DO46352-SP101576_AA_results/DO46352-SP101576_amplicon5_graph.txt,C19orf12; C19orf2; CCNE1; PLEKHF1; POP4; VSTM2B,666868.0,0.6450007069545409,4.718200464973365,4.7182004649733225,LowCN,19:29956167-30388815; 19:30393100-30627320,GRCh37,NA,NA
DO46354-SP101580_amplicon1_Linear_1,DO46354-SP101580,1,Linear,,samples/DO46354-SP101580/DO46354-SP101580_AA_results/DO46354-SP101580_amplicon1_cycles.txt,samples/DO46354-SP101580/DO46354-SP101580_AA_results/DO46354-SP101580_amplicon1_graph.txt,ABCA4,207883.0,0.497670163379122,5.135539079528407,5.135539079528407,None,1:94390546-94393019; 1:94393088-94598498,GRCh37,NA,NA
DO46354-SP101580_amplicon2_ecDNA_1,DO46354-SP101580,2,ecDNA,GNAI2; RASSF1,samples/DO46354-SP101580/DO46354-SP101580_AA_results/DO46354-SP101580_amplicon2_cycles.txt,samples/DO46354-SP101580/DO46354-SP101580_AA_results/DO46354-SP101580_amplicon2_graph.txt,C3orf18; C3orf45; CACNA2D2; CISH; CYB561D2; DOCK3; GNAI2; GNAT1; HEMK1; HYAL1; HYAL2; HYAL3; IFRD2; MAPKAPK3; NAT6; NPRL2; RASSF1; SEMA3B; SEMA3F; SLC38A3; TMEM115; TUSC2; ZMYND10,595745.0,0.8166392607528407,7.655940084178532,5.974618832977378,None,3:50195496-50462513; 3:50509763-50838491,GRCh37,NA,NA
DO46354-SP101580_amplicon3_BFB_1,DO46354-SP101580,3,BFB,ECT2,samples/DO46354-SP101580/DO46354-SP101580_AA_results/DO46354-SP101580_amplicon3_cycles.txt,samples/DO46354-SP101580/DO46354-SP101580_AA_results/DO46354-SP101580_amplicon3_graph.txt,ECT2; GHSR; NCEH1; TNFSF10,404881.0,1.0919843219633811,6.226403648008454,6.226403648008454,LowCN,3:172133936-172409378; 3:172410164-172539603,GRCh37,NA,NA
DO46354-SP101580_amplicon4_ecDNA_1,DO46354-SP101580,4,ecDNA,,samples/DO46354-SP101580/DO46354-SP101580_AA_results/DO46354-SP101580_amplicon4_cycles.txt,samples/DO46354-SP101580/DO46354-SP101580_AA_results/DO46354-SP101580_amplicon4_graph.txt,LIPC; TMEM170B,229852.0,1.601397101538316,65.69780417568329,9.959994125871917,None,6:11467350-11695680; 15:58827544-58829066,GRCh37,NA,NA
DO46354-SP101580_amplicon5_Linear_1,DO46354-SP101580,5,Linear,,samples/DO46354-SP101580/DO46354-SP101580_AA_results/DO46354-SP101580_amplicon5_cycles.txt,samples/DO46354-SP101580/DO46354-SP101580_AA_results/DO46354-SP101580_amplicon5_graph.txt,MAL2,95145.0,0.8583759215431752,7.104790510386221,7.104790510386221,None,8:120137085-120232230,GRCh37,NA,NA
DO46356-SP101584_amplicon1_Complex-non-cyclic_1,DO46356-SP101584,1,Complex-non-cyclic,CCND1; CTTN; FGF3; FGF4,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon1_cycles.txt,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon1_graph.txt,ANO1; CCND1; CPT1A; CTTN; FADD; FGF19; FGF3; FGF4; GAL; IGHMBP2; LRP5; MRGPRD; MRGPRF; MRPL21; MTL5; MYEOV; ORAOV1; PPFIA1; PPP6R3; SHANK2; TPCN2,2110541.0,1.7419390214592074,7.685246649477161,6.088817206363513,None,11:68167800-69083400; 11:69144300-69400844; 11:69401403-69719400; 11:69782100-70402500,GRCh37,NA,NA
DO46356-SP101584_amplicon2_ecDNA_1,DO46356-SP101584,2,ecDNA,CCND2; FGF6; FOXM1; KDM5A,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon2_cycles.txt,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon2_graph.txt,ADIPOR2; AKAP3; ANO2; B4GALNT3; C12orf32; C12orf4; C12orf5; CACNA1C; CACNA2D4; CCDC77; CCND2; CD27; CD9; DCP1B; DYRK4; EFCAB4B; ERC1; FBXL14; FGF23; FGF6; FKBP4; FOXM1; GALNT8; IQSEC3; ITFG2; KCNA1; KCNA5; KCNA6; KDM5A; LRTM2; LTBR; MRPL51; NCAPD2; NDUFA9; NINJ2; NRIP2; NTF3; PARP11; PLEKHG6; PRMT8; RAD51AP1; RAD52; SCNN1A; SLC6A12; SLC6A13; TAPBPL; TEAD4; TNFRSF1A; TSPAN9; TULP3; VAMP1; VWF; WNK1; WNT5B,6393922.0,0.9470825630232604,16.813923272954153,7.897498383347479,None,12:207569-1028830; 12:1029609-2214862; 12:2215558-3283834; 12:3284002-5082227; 12:5083089-6603996,GRCh37,NA,NA
DO46356-SP101584_amplicon3_Linear_1,DO46356-SP101584,3,Linear,,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon3_cycles.txt,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon3_graph.txt,ANGPTL6; C19orf66; C3P1; COL5A3; EIF3G; OLFM2; P2RY11; PPAN; PPAN-P2RY11; RDH8; SNORD105; SNORD105B,250489.0,0.9571530423947392,9.408955850280655,9.408955850280655,None,19:9979388-10229877,GRCh37,NA,NA
DO46356-SP101584_amplicon4_Linear_1,DO46356-SP101584,4,Linear,,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon4_cycles.txt,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon4_graph.txt,ZNF136; ZNF20; ZNF433; ZNF44; ZNF625; ZNF763; ZNF788; ZNF844; ZNF878,337883.0,0.3449431475376981,6.391405388199431,6.391405388199431,None,19:12075928-12403294; 20:6121253-6131770,GRCh37,NA,NA
DO46356-SP101584_amplicon5_Linear_1,DO46356-SP101584,5,Linear,,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon5_cycles.txt,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon5_graph.txt,ARRDC2; CCDC124; KCNN1,108495.0,0.5908207043957947,7.701781024979223,6.823939110051391,None,19:18034090-18142585,GRCh37,NA,NA
DO46356-SP101584_amplicon6_Linear_1,DO46356-SP101584,6,Linear,CRTC1; ELL,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon6_cycles.txt,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon6_graph.txt,C19orf50; C19orf60; COMP; CRLF1; CRTC1; ELL; FKBP8; ISYNA1; KLHL26; SSBP4; TMEM59L; UBA52,357493.0,0.49004105635505335,5.877629303249448,5.824353210387836,None,19:18537766-18895259,GRCh37,NA,NA
DO46356-SP101584_amplicon7_Complex-non-cyclic_1,DO46356-SP101584,7,Complex-non-cyclic,ACTN4; PPP1R14A,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon7_cycles.txt,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon7_graph.txt,ACTN4; C19orf33; CATSPERG; DPF1; EIF3K; FAM98C; GGN; KCNK6; MAP4K1; PPP1R14A; PSMD8; RASGRP4; RYR1; SIPA1L3; SPINT2; SPRED3; WDR87; YIF1B,848645.0,0.8177935082182307,7.170835484994024,6.259768848060432,None,19:38364542-39213187,GRCh37,NA,NA
DO46356-SP101584_amplicon8_Linear_1,DO46356-SP101584,8,Linear,,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon8_cycles.txt,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon8_graph.txt,DLL3; EID2; EID2B; LGALS13; LGALS14; LGALS16; LGALS17A; MED29; PAF1; PLEKHG2; RPS16; SAMD4B; SELV; SUPT5H; TIMM50; ZFP36,371153.0,6.432632204676088e-13,5.946204982233826,5.946204982233826,None,19:39836988-40208141,GRCh37,NA,NA
DO46356-SP101584_amplicon9_Linear_1,DO46356-SP101584,9,Linear,,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon9_cycles.txt,samples/DO46356-SP101584/DO46356-SP101584_AA_results/DO46356-SP101584_amplicon9_graph.txt,ANGPT4; C20orf202; C20orf46; FAM110A; FKBP1A; NSFL1C; PSMF1; RAD21L1; RSPO4; SDCBP2; SIRPB1; SIRPB2; SIRPD; SNPH,760548.0,4.125588759506231e-13,5.35850863408221,5.35850863408221,None,20:811489-1572037,GRCh37,NA,NA
DO46358-SP101588_amplicon1_Linear_1,DO46358-SP101588,1,Linear,AKT2; SERTAD1; SERTAD3,samples/DO46358-SP101588/DO46358-SP101588_AA_results/DO46358-SP101588_amplicon1_cycles.txt,samples/DO46358-SP101588/DO46358-SP101588_AA_results/DO46358-SP101588_amplicon1_graph.txt,ADCK4; AKT2; BLVRB; C19orf47; C19orf54; CNTD2; CYP2A13; CYP2A6; CYP2A7; CYP2B6; CYP2B7P1; CYP2F1; EGLN2; HIPK4; ITPKC; LTBP4; MAP3K10; MIA; NUMBL; PLD3; PRX; RAB4B; SERTAD1; SERTAD3; SHKBP1; SNRPA; SPTBN4; TTC9B,1040125.0,0.8014974974050941,7.611797653864818,5.780464828905644,None,19:40615760-41655885,GRCh37,NA,NA
DO46360-SP101592_amplicon1_BFB_1,DO46360-SP101592,1,BFB,,samples/DO46360-SP101592/DO46360-SP101592_AA_results/DO46360-SP101592_amplicon1_cycles.txt,samples/DO46360-SP101592/DO46360-SP101592_AA_results/DO46360-SP101592_amplicon1_graph.txt,ALOX5; C10orf10; C10orf25; MARCH8; OR13A1; RASSF4; TMEM72; ZNF22,739080.0,0.9507900584788473,5.414961537722618,5.14134060356602,LowCN,10:45250662-45989742,GRCh37,NA,NA
DO46360-SP101592_amplicon2_Linear_1,DO46360-SP101592,2,Linear,,samples/DO46360-SP101592/DO46360-SP101592_AA_results/DO46360-SP101592_amplicon2_cycles.txt,samples/DO46360-SP101592/DO46360-SP101592_AA_results/DO46360-SP101592_amplicon2_graph.txt,NXNL1; PGLS; SLC27A1,54796.0,0.4716675209855068,4.512335198551329,4.512335198551329,LowCN,19:17569081-17623877,GRCh37,NA,NA
DO1392-SP3016_amplicon10_Linear_1,DO1392-SP3016,10,Linear,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon10_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon10_graph.txt,NCALD,90764.0,0.6896114279812403,6.247171705073104,6.247171705073104,None,8:102775942-102866706,GRCh37,NA,NA
DO1392-SP3016_amplicon11_Linear_1,DO1392-SP3016,11,Linear,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon11_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon11_graph.txt,KRT7; KRT80,151172.0,0.7132217766952079,4.990321790842668,4.990321790842668,LowCN,12:52520928-52672100,GRCh37,NA,NA
DO1392-SP3016_amplicon12_Linear_1,DO1392-SP3016,12,Linear,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon12_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon12_graph.txt,PDXDC1,68400.0,1.2040912026669932,8.33085964497924,8.33085964497924,None,16:15052500-15120900,GRCh37,NA,NA
DO1392-SP3016_amplicon13_Linear_1,DO1392-SP3016,13,Linear,STAT3; STAT5B,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon13_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon13_graph.txt,AOC2; AOC3; ATP6V0A1; BECN1; CCDC56; CCR10; CNTD1; CNTNAP1; COASY; EZH1; FAM134C; GHDC; HCRT; HSD17B1; KCNH4; MLX; NAGLU; PLEKHH3; PSMC3IP; PSME3; PTRF; RAB5C; RAMP2; STAT3; STAT5A; STAT5B; TUBG1; TUBG2; VPS25; WNK4,734403.0,0.662218974405117,6.124719809011701,5.200320322435024,None,17:40299398-41033801,GRCh37,NA,NA
DO1392-SP3016_amplicon14_Linear_1,DO1392-SP3016,14,Linear,GNA13,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon14_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon14_graph.txt,AMZ2P1; GNA13; RGS9,282253.0,0.6098430500058099,4.879861203518762,4.879861203518762,LowCN,17:62919428-63201681,GRCh37,NA,NA
DO1392-SP3016_amplicon15_Linear_1,DO1392-SP3016,15,Linear,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon15_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon15_graph.txt,ACOX1; C17orf106; CDK3; EVPL; FBF1; MRPL38; SRP68; TRIM47; TRIM65; UNC13D; WBP2,206568.0,0.5756752952153986,5.139524632381326,5.139524632381326,None,17:73828955-74035523,GRCh37,NA,NA
DO1392-SP3016_amplicon16_ecDNA_1,DO1392-SP3016,16,ecDNA,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon16_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon16_graph.txt,ACOT9; APOO; SAT1,172167.0,0.43932202354502936,315.77286870056946,9.26876838600832,None,X:23729914-23902081,GRCh37,NA,NA
DO1392-SP3016_amplicon1_Linear_1,DO1392-SP3016,1,Linear,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon1_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon1_graph.txt,GJA8; GPR89B,96618.0,0.03718707625084119,5.836243268676428,5.729855565068037,None,1:147327961-147424579,GRCh37,NA,NA
DO1392-SP3016_amplicon2_Linear_1,DO1392-SP3016,2,Linear,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon2_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon2_graph.txt,ANP32E; APH1A; C1orf51; C1orf54; CA14; MRPS21; PRPF3; RPRD2,237761.0,0.0,4.87250707660816,4.87250707660816,LowCN,1:150181028-150418789,GRCh37,NA,NA
DO1392-SP3016_amplicon3_Linear_1,DO1392-SP3016,3,Linear,CKS1B; MUC1,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon3_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon3_graph.txt,ADAM15; CKS1B; DCST1; DCST2; DPM3; EFNA1; EFNA3; EFNA4; FLAD1; GBAP1; KRTCAP2; LENEP; MTX1; MUC1; RAG1AP1; SHC1; THBS3; TRIM46; ZBTB7B,257230.0,0.4955089288906554,6.253098114059326,6.253098114059326,None,1:154941358-155198588,GRCh37,NA,NA
DO1392-SP3016_amplicon4_Linear_1,DO1392-SP3016,4,Linear,ARHGEF2; RIT1; SNORA42,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon4_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon4_graph.txt,ARHGEF2; BGLAP; C1orf182; C1orf85; CCT3; GON4L; KIAA0907; LMNA; MEX3A; PAQR6; PMF1; RAB25; RHBG; RIT1; ROBLD3; RXFP4; SCARNA4; SEMA4A; SLC25A44; SMG5; SNORA42; SSR2; SYT11; TMEM79; UBQLN4; VHLL,572980.0,0.13142876936596187,5.648160704344101,4.773829368677684,None,1:155782450-156355430,GRCh37,NA,NA
DO1392-SP3016_amplicon5_Linear_1,DO1392-SP3016,5,Linear,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon5_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon5_graph.txt,PGBD2; ZNF672; ZNF692,105764.0,0.0,6.108053522549732,6.108053522549732,None,1:249126692-249232456,GRCh37,NA,NA
DO1392-SP3016_amplicon6_Linear_1,DO1392-SP3016,6,Linear,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon6_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon6_graph.txt,CERKL; ITGA4; NEUROD1; PDE1A; PPP1R1C; SSFA2,651357.0,1.201606592997683,8.636252279594325,7.438768602363306,None,2:182373874-182385963; 2:182386272-183024813; 2:183110136-183110863,GRCh37,NA,NA
DO1392-SP3016_amplicon8_ecDNA_1,DO1392-SP3016,8,ecDNA,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon8_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon8_graph.txt,C4orf40; C4orf7; CSN1S2A; CSN1S2B; CSN3; ODAM,200217.0,0.4629008229669983,12.336235212428706,12.336235212428706,None,4:70932634-71132851,GRCh37,NA,NA
DO1392-SP3016_amplicon9_ecDNA_1,DO1392-SP3016,9,ecDNA,,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon9_cycles.txt,samples/DO1392-SP3016/DO1392-SP3016_AA_results/DO1392-SP3016_amplicon9_graph.txt,ANKRD46; PABPC1; RNF19A; SNX31; SPAG1,556046.0,1.1850118157844844,47.44400935774043,12.347562009978672,None,8:101205142-101761188,GRCh37,NA,NA
DO46362-SP101596_amplicon1_BFB_1,DO46362-SP101596,1,BFB,PVT1,samples/DO46362-SP101596/DO46362-SP101596_AA_results/DO46362-SP101596_amplicon1_cycles.txt,samples/DO46362-SP101596/DO46362-SP101596_AA_results/DO46362-SP101596_amplicon1_graph.txt,FAM84B; PVT1; RNF139; TATDN1; TMEM65; TRMT12,785488.0,1.3693131332003863,7.637325927074222,5.442710275768771,None,8:124079405-124080397; 8:125335083-125339079; 8:125437212-125438856; 8:125453898-125514748; 8:127534193-127535765; 8:127552494-127553704; 8:127554716-128069908; 8:128884606-129084638,GRCh37,NA,NA
DO46370-SP101616_amplicon1_Linear_1,DO46370-SP101616,1,Linear,,samples/DO46370-SP101616/DO46370-SP101616_AA_results/DO46370-SP101616_amplicon1_cycles.txt,samples/DO46370-SP101616/DO46370-SP101616_AA_results/DO46370-SP101616_amplicon1_graph.txt,,176019.0,0.8587205280868289,4.72999568146945,4.72999568146945,LowCN,1:112746092-112835105; 1:112837674-112924680,GRCh37,NA,NA
DO46370-SP101616_amplicon2_Linear_1,DO46370-SP101616,2,Linear,NEAT1,samples/DO46370-SP101616/DO46370-SP101616_AA_results/DO46370-SP101616_amplicon2_cycles.txt,samples/DO46370-SP101616/DO46370-SP101616_AA_results/DO46370-SP101616_amplicon2_graph.txt,FRMD8; NEAT1; SLC25A45,96092.0,0.6547728429781223,4.614837584686746,4.614837584686746,LowCN,11:65134961-65231053,GRCh37,NA,NA
DO46370-SP101616_amplicon3_BFB_1,DO46370-SP101616,3,BFB,,samples/DO46370-SP101616/DO46370-SP101616_AA_results/DO46370-SP101616_amplicon3_cycles.txt,samples/DO46370-SP101616/DO46370-SP101616_AA_results/DO46370-SP101616_amplicon3_graph.txt,SC5DL,201104.0,1.2191610184940735,8.657886916054508,8.657886916054508,None,11:121062406-121263510,GRCh37,NA,NA
